PROIZVOD,SPAR_CENA,MERKATOR_CENA,TUS_CENA,NAJCENEJSI,RAZLIKA_EUR
Olje za cvrtje, Zvezda, 1 l,2.99,2.99,2.99,merkator,0.00
KETCHUP BLAGI, FELIX, 700G,4.88,,4.88,spar,0.00
GRAH, NATURETA, 415G,1.68,1.69,1.95,spar,0.27
Kamniška Gorčica Natureta 140 g,1.30,1.39,1.30,spar,0.09
BIO MUŠKATNI OREŠČEK, CELI, SONNENTOR, 25G...,4.79,4.84,,spar,0.05
PIRINA POLNOZRNATA MOKA, DIŠI PO PREKMURJU, 1KG...,3.88,3.89,,spar,0.01
Mešanica Provansalskih začimb Maestro 60 g,3.99,,3.99,spar,0.00
Delikatesna gorčica, Zvijezda, 290 g,1.99,2.19,,spar,0.20
Namaz Natureta, Malidžano, pečena paprika, 230 g,3.99,3.99,3.99,merkator,0.00
PASTA ZA KUHANJE PAD THAI V VREČKI, MAGGI, 65 G...,1.69,1.69,,merkator,0.00
Tunina Calvo, v sončničnem olju, 4 x 65 g,8.35,,5.75,tus,2.60
Zelenjavni namaz, lečin tartar, Argeta, 95 g,1.59,1.59,1.65,merkator,0.06
Zelenjavni namaz, čičerika in črne olive, Argeta, 95 g,1.59,1.59,1.65,merkator,0.06
TRADICIONALNA MAJONEZA, ZVIJEZDA, 620G,4.28,4.29,,spar,0.01
KOMPOT SADNA SOLATA, NATURETA, 820G,4.25,4.29,4.26,spar,0.04
PARADIŽNIKOV PELAT KOŠČKI, NATURETA, 400G...,1.45,,1.95,spar,0.50
Hren z jabolki, Droga, 280 g,2.19,2.19,,merkator,0.00
BIO SMOOTHIE RDEČI SADEŽI HIPPIS, HIPP, 120ML...,1.79,,1.79,spar,0.00
Bio kremna špargljeva juha, Natur Compagnie, 40 g,1.89,1.59,2.19,merkator,0.60
ČRNI FIŽOL, TRS, 400 G,2.09,,1.15,tus,0.94
TRADICIONALNA MAJONEZA, ZVIJEZDA, 400G,3.48,3.49,,spar,0.01
ZAČIMBNA MEŠANICA FAJITA, LA FIESTA, 40G,1.55,1.59,,spar,0.04
Solatno olje, Oljarna Fram, 1 l,5.49,5.99,,spar,0.50
Paradižnikova omaka z baziliko, Natureta, 280 g,1.98,1.99,1.99,spar,0.01
SESEKLJANA PARADIŽNIKOVA SREDICA, MUTTI, 210G...,1.28,,1.37,spar,0.09
Solatno olje, Petovar, 1 l,4.48,4.84,4.49,spar,0.36
Kapre v slanici, Natureta, 200 g,2.78,2.79,2.87,spar,0.09
Kamniška gorčica, Natureta, 540 g,2.98,2.99,2.99,spar,0.01
Otroška Kašica Frutek Hruška Banana Žita 190 g,2.19,,2.19,spar,0.00
KETCHUP BLAGI, FELIX, 450G,3.39,,3.39,spar,0.00
Skuša z zelenjavo, Izola Brand, Delamaris, 3 x 125 g,2.54,6.99,,spar,4.45
Skuša z zelenjavo Weekend, Delamaris, 3 x 125 g,2.54,6.99,6.95,spar,4.45
PARADIŽNIKOV DVOJNI KONCENTRAT, PODRAVKA, 120G...,1.48,1.49,1.53,spar,0.05
Bio majaron, Sonnentor, 10 g,2.88,2.89,,spar,0.01
Bio bazilika, Sonnentor, 15 g,2.99,2.99,,merkator,0.00
Paradižnikova omaka z olivami, Natureta, 280 g,2.38,2.39,2.39,spar,0.01
Beluši v slanici, Natureta, 330 g,5.28,5.29,5.49,spar,0.21
Pekoči ketchup, Hellmann's, 470 g,3.39,2.39,,merkator,1.00
Štajersko prekmursko bučno olje, Jeruzalem, ZGO, 1 l,21.97,22.69,21.98,spar,0.72
Puding Dr. Oetker Smetana 3 x 40 g,1.86,,1.95,spar,0.09
Bio Otroška Kašica Frutek Jabolko Korenček 120 g,1.39,,1.49,spar,0.10
ČOKOLADNE KAPLJICE, DR. OETKER, 75G,3.05,,3.29,spar,0.24
Mešanica začimb Kotányi, Čili Pul Biber, Kotányi, 40 g,1.98,,1.99,spar,0.01
Mešanica začimb za lazanjo, Knorr Fix, 52 g,1.98,1.99,1.99,spar,0.01
BALZAMIČNI KIS GRAND, KISLOST 6%, BERCE, 0,5L...,9.25,9.29,,spar,0.04
ARAŠIDOVO OLJE, SHAN SHI, 250 ML,5.19,4.99,,merkator,0.20
BIO KONOPLJINO OLJE HLADNO STISKANO, GEA, 250ML...,7.98,7.49,,merkator,0.49
Naravno sladilo Eritritol, Medex, 500 g,13.49,13.49,,merkator,0.00
ŠPAGETI ŠT. 7 ZLATO POLJE, PODRAVKA, 500G...,1.59,1.74,1.61,spar,0.15
AROMATIZIRAN ALKOHOLNI KIS, MATEJEV, 3L,4.19,3.49,,merkator,0.70
BALZAMIČNI KIS, DESPAR PREMIUM, 0,5L,8.25,,4.54,tus,3.71
PUDING ZA MADŽARICO, SPECIAL, DR. OETKER, 100G...,1.35,,1.85,spar,0.50
Ajdova moka, Diši po Prekmurju, 1 kg,5.96,5.99,,spar,0.03
Jušne Zlate kroglice Žito, pisane, 100 g,0.84,,1.05,spar,0.21
Sončnično olje, Zvijezda, 3 l,8.59,8.59,,merkator,0.00
Delikatesna gorčica, Zvijezda, 190 g,1.98,1.99,,spar,0.01
ALPSKA JUHA, MAGGI, 3X46G, 2+1 GRATIS,2.76,1.39,2.78,merkator,1.39
Aromatizirani alkoholni kis, Renški Hram, 3 l,3.19,5.69,5.49,spar,2.50
Mešana zelenjava Podravka, Tortilla mix, 300 g,2.48,,2.59,spar,0.11
Ovsena kaša, čokolada, banana in lešnik, Boom Box, 300 g,3.98,3.99,,spar,0.01
SVEŽE TESTENINE MESNI KAPELETI, MLINOTEST, 500G...,4.18,4.99,,spar,0.81
ČEBULA OCVRTA, ZVEZDA, 250G,4.38,,4.59,spar,0.21
Frutek kaša, jabolko, banana, jagoda, 100g,1.39,,1.39,spar,0.00
OMAKA ZA PIZZO Z ZAČIMBAMI, NATURETA, 3X190G...,3.99,,4.19,spar,0.20
Bio zelene olive brez koščic v slanici, Iliada, 370 g,3.65,3.59,,merkator,0.06
BIO KLINČKI, CELI, SONNENTOR, 35G,3.58,3.59,,spar,0.01
RDEČA PESA, NATURETA, 4 X 1000 G,11.89,,2.99,tus,8.90
File Rumene Paprike Natureta 530 g,7.49,,2.59,tus,4.90
Pšenični zdrob Bebe, Zlato Polje, 450 g,1.65,1.69,,spar,0.04
NAPOLITANKE S ČOKOLADNO KREMO, KRAŠ, 840G...,5.49,,5.65,spar,0.16
AJDOVI ŽGANCI HITRA PRIPRAVA, ZLATO POLJE, 250G...,2.18,2.19,,spar,0.01
BIO JAVORJEV SIRUP NATUR*PUR, 250ML,4.99,,8.89,spar,3.90
Keksi Cookies s koščki čokolade, brez glutena, Gullon, 200 g,2.68,2.69,,spar,0.01
Namaz Humus Ribella, z bučnimi semeni, 200g,2.18,,2.19,spar,0.01
Čokolada mlečna Milka, bubbly, 90g,1.99,,1.99,spar,0.00
Čokolada Merci temna, s koščki mandljev in pomaranč, 100g,2.99,,3.09,spar,0.10
ČOKOLADA Z DROBLJENIMI LEŠNIKI, MILKA, 90G...,1.99,1.99,,merkator,0.00
Slani krekerji, Tuc, 100 g,1.19,1.19,1.19,merkator,0.00
Čokolada Gorenjka, temna, 70% kakava, 70g,2.29,,2.36,spar,0.07
Neslani krekerji, Gran Pavesi, 250 g,2.29,2.29,,merkator,0.00
Keksi Extra Choco, pomaranča, Domaćica, 220 g,3.49,3.49,,merkator,0.00
Panko drobtine, Mamma Crumbs, 200 g,2.58,2.59,2.59,spar,0.01
KREKERJI SLANINA, TUC, 100G,1.19,,1.19,spar,0.00
Bio svetli tahini, Sunita, 340 g,7.08,7.09,,spar,0.01
BIO PRESNI KAKAV CRIOLLO V PRAHU, UHTCO, 200G...,10.98,11.29,,spar,0.31
PIRE KROMPIR V VREČKI, KNORR, 95G,2.39,2.49,,spar,0.10
Šumeče tablete magnezij z okusom limone s sladili, Kruger, 80 g,0.85,1.89,,spar,1.04
Alpro sojin, fermentiran, natur, brez sladkorja, 400 g,2.59,,2.59,spar,0.00
Čokolada mlečna Milka, Noisette, 90 g,1.99,1.99,1.99,merkator,0.00
Napitek Bio Boom box, ovseni, profesionalni barista, 1 l,3.19,3.29,3.22,spar,0.10
Šumeče tablete vitamin C z okusom limone s sladili, Kruger, 80 g,0.85,1.69,2.09,spar,1.24
Proteini 100 % Natural Whey, vanilija, Proteini.si, 400 g,16.49,16.49,,merkator,0.00
BIO OVSENI NAPITEK Z VANILIJO, BOOM BOX, 1L...,3.19,,3.19,spar,0.00
VEGANSKI NAREZEK, NADOMESTEK PRŠUTA, LIVEG, 90G...,3.59,3.59,,merkator,0.00
SOČNI REZANCI TERIYAKI, MAGGI MAGIC ASIA, 75G ...,1.79,,1.85,spar,0.06
MARMORNI KOLAČ BREZ GLUTENA, SCHÄR, 250G,4.99,,5.29,spar,0.30
Keksi Milka, sensation, soft inside, 156g,2.78,2.79,2.78,spar,0.01
INSTANT JUHA PIŠČANEC MAGIC ASIA, MAGGI, 63G...,1.79,1.79,1.85,merkator,0.06
INSTANT JUHA CHILI MAGIC ASIA, MAGGI, 63G...,1.79,,1.85,spar,0.06
Kokosov napitek s kalcijem in vitamini, brez dodanega sladkorja, Valso,2.19,2.49,2.19,spar,0.30
KEKSI Z MLEČNO ČOKOLADO CHOCO COW, MILKA, 120G...,1.95,1.99,,spar,0.04
Čokolada mlečna Dorina, riževa, 75g,1.99,1.99,1.99,merkator,0.00
BELJAKOVINSKA PLOŠČICA VITAMIN, GO ON, 45G...,1.29,,1.29,spar,0.00
VEGANSKI RIŽEV NAPITEK, PLANA PLUS, 1L,2.29,2.49,1.49,tus,1.00
Beljakovinska ploščica s kokosom in čokolado, Barebells, 55 g,2.69,2.89,1.53,tus,1.36
Mlečna čokolada Milka, Biscoff, 90 g,1.99,,1.99,spar,0.00
BIO BELJAKOVINSKA PLOŠČICA LEŠNIK, BIOTOP, 40G...,1.99,1.99,,merkator,0.00
Proteinska ploščica, kokos in mlečna čokolada, Proteini.si, 55 g,2.99,1.49,,merkator,1.50
Čokolada mlečna Milka, jagoda in jogurt, 100g,1.99,,1.99,spar,0.00
PECIVO ČAJNI OBROČKI, S-BUDGET, 800G,2.49,,3.39,spar,0.90
KOLAČ S ČOKOLADO INTENSE BROWNIE, JAFFA, 36G...,0.59,0.59,0.63,merkator,0.04
KEKSI NUTELLA BISCUITS, FERRERO, 14/1, 193G...,4.29,,4.49,spar,0.20
Napolitanka, Leo Go, Milka, 48 g,1.19,1.19,1.19,merkator,0.00
Temna čokolada Excellence z mandlji, lešniki in brusnicami, Lindt, 100,4.49,4.49,8.29,merkator,3.80
KEKSI KAKAV MOTO, KRAŠ, 288G,3.19,,3.29,spar,0.10
VAFELJ OBLIT Z MLEČNO ČOKOLADO KINDER BUENO, FE...,2.89,2.89,,merkator,0.00
Biskvit Kinder Delice, s kakavom in mlečnim polnilom, 156 g,2.79,,2.87,spar,0.08
Napolitanke Kraš Cocoa&choco, 420g,3.29,3.29,3.39,merkator,0.10
Napitek Alpro, This is no milk, čokolada, 1 l,3.29,,1.32,tus,1.97
ČOKOLADA DARK Z LEŠNIKI, FERRERO ROCHER, 90G...,2.78,2.79,,spar,0.01
Bio rižev napitek z mandlji, Riso Scotti, 1 l,3.59,3.29,,merkator,0.30
Bio ovseni napitek z lešniki, SonBio, 1 l,2.49,2.19,,merkator,0.30
OVSENI NAPITEK Z MANDLJI O´PLANT, PODRAVKA, 1L...,3.29,3.29,,merkator,0.00
Napitek Alpro, Barista, mandelj, UHT, 1 l,3.49,3.69,3.49,spar,0.20
Ovseni napitek z dodatkom kalcija in vitaminov, nesladkan, Alpro, 1 l,3.49,3.69,3.69,spar,0.20
Vaflji Manner snack minis, čokolada, 300 g,3.99,,4.39,spar,0.40
Mlečna čokolada s kokosom in stevijo Luxury, brez dodanega sladkorja, ,2.99,2.99,,merkator,0.00
ŠPAGETI BREZ GLUTENA, SPAR FREE FROM, 500G...,1.41,,4.99,spar,3.58
ŽITNI KOSMIČI BREZ GLUTENA, SCHÄR, 300G,4.79,,3.19,tus,1.60
BELA ČOKOLADA OREO WHITE, MILKA, 100G,1.99,1.99,,merkator,0.00
Rezanci Maggi, instant goveddina, 60g,0.89,,0.89,spar,0.00
KOLAČ BROWNIE CHOCO, JAFFA CRVENKA, 75G,0.98,0.99,1.09,spar,0.11
Napitek Bio Riso Scotti, iz ovsa, barista, 1 l,2.99,2.99,2.89,tus,0.10
ČOKOLADNE NAPOLITANKE MOZART, MANNER, 300G...,4.95,,5.49,spar,0.54
BISKVITNO PECIVO CHOCO BROWNIE, MILKA, 150G...,2.75,2.79,2.86,spar,0.11
ČOKOLADNI VAFELJ DUPLO, FERRERO, 5/1, 91G...,2.59,,2.59,spar,0.00
Čokolada mlečna Milka, z Oreo piškoti, 100g,1.99,,1.99,spar,0.00
Rezanci Yakisoba, klasik, Saikebon, 93 g,1.98,1.99,,spar,0.01
KOKOSOV NAPITEK S SOJO BARISTA, ALPRO, 1L...,3.69,,3.69,spar,0.00
MLEČNA ČOKOLADA OREO SENDVIČ, MILKA, 92G,1.99,1.99,1.99,merkator,0.00
TESTENINE FIDELINI BREZ GLUTENA, SENZA, 150G...,1.24,,1.25,spar,0.01
MLEČNA ČOKOLADA KINDER MAXI, FERRERO, 42G...,1.19,1.25,1.29,spar,0.10
Keksi brez glutena Dibus Sharkies, Gullon, 250 g,2.58,2.59,,spar,0.01
VAFLJI MLEKO IN KAKAV CARDS, KINDER, 128G...,3.49,3.49,3.59,merkator,0.10
KEKSI CIMETIX BREZ SLADKORJA, DELICIA, 200G...,3.19,,3.49,spar,0.30
Napitek, oves in mandelj z dodanim kalcijem in vitamini, Alpro, 1 l,3.49,3.49,3.69,merkator,0.20
VAFELJ B-READY NUTELLA, FERRERO, 2/1, 44G...,1.29,1.35,,spar,0.06
VAFELJ B-READY NUTELLA, FERRERO, 6/1, 132G...,3.05,3.29,3.39,spar,0.34
Instant polnozrnati riževi rezanci Vermicelli brez glutena, Mama, 225 ,2.89,2.79,,merkator,0.10
SLANA POKOVKA ZA MIKRO. PEČICO, KELLY´S, 3X90G ...,4.69,4.85,,spar,0.16
RIŽEVI REZANCI KLASIK PAD THAI, SHAN SHI, 250G...,3.98,,4.49,spar,0.51
Sirup smrekovi vršički, Medex, 150 ml,8.99,8.99,8.99,merkator,0.00
Napolitanke čokoladne kocke, Podravka, 800 g,5.29,5.29,5.45,merkator,0.16
NAPOLITANKE NOUGAT, PODRAVKA, 800G,5.29,,5.45,spar,0.16
Mandljev napitek, original, Alpro, 1 l,3.69,3.69,,merkator,0.00
POLNOZRNATE TORTILJE, LA FIESTA, 4/1, 245G...,3.28,3.29,,spar,0.01
VAFLJI KAKAV IN MLEKO CLASSIC, LOACKER, 175G...,2.29,,2.36,spar,0.07
Bio kokosova krema za kuhanje brez glutena, Isola Bio, 200 ml,2.58,2.69,,spar,0.11
RAKOV ČIPS, SHAN´SHI, 50 G,2.38,2.39,,spar,0.01
MOKA MEŠANICA FARINA, BREZ GLUTENA, SCHÄR, 1KG...,3.99,4.19,,spar,0.20
Mandljev napitek s kalcijem in vitamini, Valsoia, 1 l,2.49,2.77,2.49,spar,0.28
Napolitanke, tortice čokoladni brownie, Manner, 400 g,3.89,3.59,,merkator,0.30
Beljakovinska ploščica, pomaranča, Medex, 45 g,1.59,1.59,,merkator,0.00
MLEČNA ČOKOLADA ALPINE MILK BUBBLY, MILKA, 90G...,1.99,1.99,,merkator,0.00
BELA MLEČNA ČOKOLADA BUBBLY, MILKA, 95G,1.99,1.99,,merkator,0.00
Bio fiole Gelee Royale Forte, Medex, 10 x 9 ml,17.28,17.99,,spar,0.71
BIO RIŽEV NAPITEK Z MANDLJI, ISOLA BIO, 1L...,4.45,3.19,,merkator,1.26
KREKERJI KISLA SMETANA IN ČEBULA, TUC, 100G...,1.19,,1.19,spar,0.00
PREHRANSKO DOPOLNILO PROPOLIS ORAL, MEDEX, 30ML...,8.99,,8.99,spar,0.00
Koruzne tortilje, La Fiesta, 320 g,3.98,3.99,,spar,0.01
KREKERJI PAPRIKA, TUC, 100G,1.19,,1.19,spar,0.00
SIRUP ŽAJBELJ IN ISLANDSKI LIŠAJ, MEDEX, 150ML...,8.48,,8.89,spar,0.41
SIRUP MULTIVITAMIN JUNIOR, MEDEX, 150ML,7.99,,7.99,spar,0.00
Napolitanke pomarančni srčki s temno čokolado, Manner, 300 g,3.59,3.59,,merkator,0.00
Sojin napitek z vanilijo, Valsoia, 1 l,2.78,2.33,,merkator,0.45
NAPOLITANKE S ČOKOLADNO KREMO, KRAŠ, 420G...,3.29,3.29,,merkator,0.00
Napolitanke Nougat, lešnikova krema, 840g,5.49,5.49,5.65,merkator,0.16
TEMNA ČOKOLADA MALINA, GORENJKA MISTICA, 100G...,3.49,,3.59,spar,0.10
BISKVIT S ČOKOLADNIM NADEVOM, BARNI, 30G,0.65,,0.67,spar,0.02
Pšenične tortilje, La Fiesta, 320 g,3.98,3.99,,spar,0.01
Šumeče Tablete z Okusom Limone Isostar 120 g,5.23,5.34,5.44,spar,0.21
LEŠNIKOVE NAPOLITANKE MANNER, 75G,0.98,,1.05,spar,0.07
Propolis Oral na alkoholni osnovi, pršilo z aplikatorjem, Medex, 30 ml,7.49,8.99,7.49,spar,1.50
Čokodala temna Dorina, Jaffa, polnjena, 100g,1.99,1.99,2.05,merkator,0.06
Temna čokolada Mistica z arancini 70 % , Gorenjka, 100 g,3.49,3.49,,merkator,0.00
Slani krekerji, Gran Pavesi, 250 g,2.29,2.29,2.49,merkator,0.20
NAPOLITANKE JADRO ORIGINAL, KAROLINA, 200G...,1.79,,1.84,spar,0.05
ČOKOLADNI VAFLJI, LOACKER CREME NOISETTE, 100 G...,3.29,,3.39,spar,0.10
SOJINI MEDALJONI, ALFA SORTI, 100G,0.89,0.89,,merkator,0.00
PECILNI PRAŠEK IZ VINSKEGA KAMNA, BIOTOP, 20G...,0.59,0.60,,spar,0.01
Mlečna čokolada Excellence, Lindt, 100 g,4.49,4.49,4.62,merkator,0.13
Mlečna čokolada Milka, Milkinis, 100 g,1.99,,1.99,spar,0.00
SOJIN TOFU DIMLJEN, EVERGREEN, 200G,1.58,,1.69,spar,0.11
Šumeče tablete, železo z okusom črnega ribeza s sladili, Krüger, 90 g,2.29,2.29,,merkator,0.00
Propolis kapljice na brezalkoholni osnovi, Medex, 15 ml,4.99,4.99,4.99,merkator,0.00
SOJINI KOŠČKI, NATURA, 250G,2.98,,3.08,spar,0.10
LEŠNIKOVE NAPOLITANKE MANNER, 400G,3.59,,3.59,spar,0.00
MLEČNA ČOKOLADA MILKINIS, MILKA, 8/1, 87,5G...,1.99,,1.99,spar,0.00
ŠUMEČE TABLETE MULTIVITAMIN, KRÜGER, 14/1, 90G...,1.89,,2.79,spar,0.90
Prestice Kviki, slane, maxi, 200 g,1.85,,1.95,spar,0.10
MLEČNA ČOKOLADA KINDER, FERRERO, 8/1, 100G...,1.79,,6.79,spar,5.00
NAPOLITANKE NOUGAT KOCKE, PODRAVKA, 200G,1.89,,1.89,spar,0.00
Čokolada Duplo Desert, Ferrero, 26 g,0.99,0.99,0.99,merkator,0.00
MLEČNA ČOKOLADICA KRALJESTVO ŽIVALI, KRAŠ, 15G...,0.69,0.69,0.71,merkator,0.02
MLEČNA ČOKOLADA KINDER, FERRERO, 50G,1.09,,1.09,spar,0.00
KAKAVOVE NAPOLITANKE, NAPOLI, 400G,3.65,,3.89,spar,0.24
Desert Bounty, single, 57g,1.19,,1.19,spar,0.00
MLEČNA ČOKOLADA TOBLERONE, 100G,2.49,,2.49,spar,0.00
BISKVIT S ČOKOLADNIM NADEVOM, BARNI, 5/1, 150G...,2.69,,2.55,tus,0.14
Bio ovseni napitek, brez glutena, Riso Scotti, 1 l,2.89,2.79,2.99,merkator,0.20
Kaša Bio BiOrganik, riževa, instant, 200 g,2.49,2.29,2.59,merkator,0.30
HRUSTLJAV VAFELJ S ČOKOLADO TRONKY, KINDER, 90G...,2.19,,2.19,spar,0.00
Bio kokosov in rižev napitek, Active Zone, 1 l,1.19,1.69,2.79,spar,1.60
TEMNA ČOKOLADA MARCIPAN, RITTER SPORT, 100G...,2.49,2.49,,merkator,0.00
MLEČNA ČOKOLADA, GORENJKA, 80G,2.29,,2.39,spar,0.10
Bonboni Mentol, brez sladkorja, Kraš, 80 g,1.59,1.59,,merkator,0.00
Bio mandljev napitek, nesladkan, Active Zone, 1 l,3.69,1.69,,merkator,2.00
MLEČNA ČOKOLADA DORINA S STEVIJO, KRAŠ, 80G...,2.65,,2.05,tus,0.60
ČOKOLADNE NAPOLITANKE, KRAŠ, 500G,8.69,,8.95,spar,0.26
Mandljev napitek, rahlo praženi, Dar, 1 l,1.49,2.49,,spar,1.00
BIO OVSENI NAPITEK Z LEŠNIKI, BOOM BOX, 500ML...,1.99,1.99,,merkator,0.00
Napitek Valsoi, sojin, s kalcijem in vitamini, 1 l,1.99,2.89,3.29,spar,1.30
BIO RIŽEV NAPITEK Z LEŠNIKI, ISOLA BIO, 1 L...,3.99,2.69,,merkator,1.30
Bio 100 % sok aronije, Mediterra, 3 l,19.90,19.99,,spar,0.09
Kokosov napitek z rižem, kalcijem in vitamini, Alpro, 1 l,3.69,3.69,,merkator,0.00
SLADKO KISLA KITAJSKA OMAKA, SHAN´SHI, 120 G...,2.98,2.79,,merkator,0.19
Napitek Alpro, sojin, brez sladkorja, 1 l,3.29,,3.29,spar,0.00
ČOKOLADA PRALINE NUGAT, RITTER SPORT, 100G...,2.49,,2.49,spar,0.00
BELJAKOVINSKA PLOŠČICA ENERGY, GO ON, 45G...,1.29,,1.29,spar,0.00
Kokosov napitek, Body & Future, 1 l,2.29,2.66,,spar,0.37
NJOKI KORUZNI BREZ GLUTENA, FARABELLA, 500G...,4.69,4.19,,merkator,0.50
Beljakovinska ploščica, kakav, Go On Nutrition, 50 g,1.29,1.29,1.33,merkator,0.04
Instant riževi rezanci Vermicelli brez glutena, Mama, 225 g,2.98,2.79,,merkator,0.19
KORUZNE TORTILJE, POCO LOCO, 320 G,2.79,,2.79,spar,0.00
MINI ŽEPKI Z MARELIČNIM NADEVOM, PEČJAK, 1KG...,8.79,13.39,11.99,spar,4.60
KRUHOVE DROBTINE PANKO, KIKKOMAN, 227G,3.59,3.59,,merkator,0.00
Želin Dolcela, super, 25 g,1.75,,1.85,spar,0.10
Bio rastlinsko želirno sredstvo sadni pektin, Vitam, 10 g,2.39,2.39,,merkator,0.00
BIO ŽELE BONBONI JAGODA Z MEDOM, PERGER, 70G...,2.59,2.59,,merkator,0.00
KROMPIRJEV ČIPS REBRASTI, SAN CARLO, 180G...,2.79,2.79,2.79,merkator,0.00
BONBONI KARAMELA BRONHI ORIGINAL, KRAŠ, 200G...,2.28,2.29,2.36,spar,0.08
Masleni keksi s temno čokolado Leibniz, Bahlsen, 125 g,3.29,3.29,,merkator,0.00
Rezina Frutabela, gozdni sadeži, 30g,0.79,,0.79,spar,0.00
Čokolada mlečna Milka, celi lešniki, 250g,5.49,,5.49,spar,0.00
SLANE PALČKE, SOLETTI, 230G,2.29,,2.39,spar,0.10
Čokolada mlečna Milka strawberry cheescake, 300g,5.49,5.49,5.49,merkator,0.00
OTROŠKI KEKSI LINO BABY KEKSI, PODRAVKA, 140G...,1.89,,1.95,spar,0.06
MLEČNA ČOKOLADA KINDER, FERRERO, 12/1, 150G...,2.59,,2.59,spar,0.00
FLIPS Z ARAŠIDI MAGNUS, STOBI FLIPS, 200G...,1.68,,1.75,spar,0.07
Čips, slani, Lay's, 200 g,2.99,2.99,,merkator,0.00
Bonboni 505, s črto, Kraš, 100 g,0.99,0.99,1.04,merkator,0.05
Bonboniera, Ferrero Rocher, 200 g,6.79,6.79,6.79,merkator,0.00
Rebrasti slani čips, Hrusty, 150 g,0.89,1.09,,spar,0.20
Rezina Frutabela, borovnica, 44g,0.89,,0.89,spar,0.00
KEKSI SAVOIARDI, 200G,1.59,,1.59,spar,0.00
Bonboni Šumi karamele Fru fru, 400g,4.59,,4.73,spar,0.14
Bonboni M&M, peanut, čokoladni, 200g,2.99,,4.01,spar,1.02
ČOKOLADA ALMOND CARAMEL, MILKA MMMAX, 300G...,5.49,5.49,,merkator,0.00
BIO KORUZNI FLIPS PUFULETI, SPAR NATUR*PUR, 80G...,0.99,1.49,,spar,0.50
PIŠKOTI CHOCO CREME, MILKA, 260G,2.75,2.79,2.89,spar,0.14
SLANE PALČKE Z ARAŠIDI PRIMA, ŠTARK, 230G...,1.88,,1.89,spar,0.01
Tablica čokolada mlečna Bali, riževa, 200g,5.29,,5.29,spar,0.00
Bonboni draže Casali, Rum Kokos, Pina Colada, 175 g,4.09,,4.09,spar,0.00
Bonboni draže Casali, rum kokos, 175g,3.99,,4.21,spar,0.22
SLANO PECIVO RIBICE GOLD FISCHLI, SOLETTI, 100G...,1.59,,1.65,spar,0.06
Bonboniera Bajadera, Kraš, 300 g,9.99,9.99,13.49,merkator,3.50
ČOKOLADA SNICKERS, 50G,0.99,,1.02,spar,0.03
Desert Twix, single, 50g,0.99,,0.99,spar,0.00
Žvečilni gumi Orbit, Peppermint, lonček bundle, 2 x 64 g,3.49,3.49,3.59,merkator,0.10
Mlečna čokolada Milka, noisette, 250 g,5.49,5.49,5.49,merkator,0.00
Čokolada s celimi lešniki, Milka, 250 g,5.49,5.49,,merkator,0.00
Žvečilni gumi Orbit, Spearmint, lonček, 64 g,3.49,,3.59,spar,0.10
MLEČNA ČOKOLADA TRIOLADE, MILKA MMMAX, 280G...,5.49,5.49,,merkator,0.00
KEKSI OREO, 264G,3.19,,3.29,spar,0.10
KEKSI KAKAV HIT, BAHLSEN, 220G,2.59,,2.67,spar,0.08
ČIPS PAPRIKA, CHIO, 150G,2.59,,2.59,spar,0.00
Žvečilni gumi Orbit, Sweetmint, lonček, 64 g,3.49,,3.59,spar,0.10
Žvečilni gumi Orbit, White Freshmint, lonček, 64 g,3.49,3.49,3.59,merkator,0.10
Žvečilni gumi Orbit Blueberry, lonček, 64 g,3.39,,3.59,spar,0.20
Žvečilni gumi Orbit Refreshers, Strawberry Lemon, lonček, 67 g,3.99,3.99,4.19,merkator,0.20
FLIPS Z ARAŠIDI SMOKI, ŠTARK, 50G,0.79,0.79,,merkator,0.00
FLIPS S KIKIRIKIJEM, XXL PACK, SMOKI, 300G...,2.69,2.69,,merkator,0.00
SLANI PRIGRIZEK GRIC KVIKI, PODRAVKA, 50G...,0.69,,0.73,spar,0.04
Bonboniera Lindt, Swiss Luxury Selection, 193 g,17.35,,17.99,spar,0.64
Bonboni Tic Tac, Exotic escape, 54 g,1.89,,1.96,spar,0.07
Bonboni Tic Tac, Fruity mix, 54 g,1.89,,1.90,spar,0.01
FLIPS PIŠČANEC, CLIPSY, 30G, XXL, 3+1 GRATIS...,2.97,0.99,0.99,merkator,1.98
PRALINE Z OKUSOM LIMONE, AFTER EIGHT, 400G...,6.92,,8.79,spar,1.87
ČOKOLADNI VAFELJ WAFFELINI CHOCO, MILKA, 31G...,0.75,,0.69,tus,0.06
Čokolada mlečna Milka, Biscoff, 190 g,3.99,3.99,3.99,merkator,0.00
FLIPS Z ARAŠIDI, SMOKI PROTEIN, 70 G,1.19,1.19,1.19,merkator,0.00
PRIGRIZEK Z OKUSOM PIŠČANCA, CHIO FLIPS, 60G...,1.99,,1.99,spar,0.00
Mlečna čokolada Excellence Extra Creamy, s karamelo in soljo, Lindt, 8,3.49,3.59,3.49,spar,0.10
Bonboni Mamba, Magic Sticks, žvečljivi, 140 g,1.69,,1.69,spar,0.00
FLIPS MIX, KEČAP, SIR IN ORIGANO, CLIPSY, 150G...,2.29,2.29,2.29,merkator,0.00
Flips Max, piščanec, Clipsy, 70 g,1.98,1.99,,spar,0.01
Flips Clipsy, hot dog, 30 g,0.99,,0.99,spar,0.00
