name,price,sale_price,store,date
alpsko-mleko-pol-posneto-15--mm-12-x-1l,20.28,,Tus,2026-01-02 00:00:00
alpsko-mleko-polnomastno-35--mm-12-x-1l,20.28,,Tus,2026-01-02 00:00:00
"ALU FOLIJA 100M, SPAR, 1/1",12.99,,Spar,2026-01-02 00:00:00
"ALU FOLIJA 20M, S-BUDGET, 1/1",1.3,,Spar,2026-01-02 00:00:00
"ALU FOLIJA ALUFIX, 50X0,30M",8.39,,Spar,2026-01-02 00:00:00
"ALU FOLIJA POWER 15M, SPAR",3.59,,Spar,2026-01-02 00:00:00
"ALU FOLIJA ZA ŽIVILA ALUFIX, 30X0,30M",5.68,,Spar,2026-01-02 00:00:00
alu-folija-alufix-10-m--30-cm,1.95,,Tus,2026-01-02 00:00:00
alu-folija-alufix-20-m--30-cm,3.99,,Tus,2026-01-02 00:00:00
alu-folija-alufix-30-m--30-cm,5.69,,Tus,2026-01-02 00:00:00
alu-folija-alufix-v-skatli-20-m-x-29-cm,4.19,,Tus,2026-01-02 00:00:00
alu-folija-piskar-30-cm-x-20-m,3.69,,Tus,2026-01-02 00:00:00
alu-folija-tus-v-ovoju-20-m-x-29-cm,2.69,,Tus,2026-01-02 00:00:00
alu-pokrovi-z-navojem-50-pokrovov,1.99,,Tus,2026-01-02 00:00:00
aluminijasta-folija-vigo-premium-v-roli-20-m-x-29-cm,3.59,,Tus,2026-01-02 00:00:00
always-vlozki-platinum-night-221,6.79,,Tus,2026-01-02 00:00:00
always-vlozki-platinum-normal-301,6.79,,Tus,2026-01-02 00:00:00
always-vlozki-platinum-super-261,6.79,,Tus,2026-01-02 00:00:00
"AMERICAN SANDWICH PANE BIANCO - KRUH Z RASTLINSKIM OLJEM (SONIČNO) IN KISLIM TESTOM, 550G",2.69,,Spar,2026-01-02 00:00:00
ameriski-toast-tus-750-g-,1.69,,Tus,2026-01-02 00:00:00
"AMERIŠKA SOLATA Z JOGURTOM, K-NORMA, 250G",1.49,,Spar,2026-01-02 00:00:00
"AMERIŠKE BOROVNICE, S-BUDGET, 300G",3.49,,Spar,2026-01-02 00:00:00
"AMERIŠKE BOROVNICE, SPAR PREMIUM, 175G",2.99,,Spar,2026-01-02 00:00:00
"AMERIŠKI CHEESEBURGER, SPAR GOURMET, 2/1, 250G",1.87,,Spar,2026-01-02 00:00:00
"AMERIŠKI CHEESEBURGER, SPAR GOURMET, 4/1, 500G",5.29,,Spar,2026-01-02 00:00:00
"AMERIŠKI PEKAN OREHI, SPAR, 150G",3.39,,Spar,2026-01-02 00:00:00
"AMPULA ZA MAČKE PROTI KLOPOM IN BOLHAM OD 3 MESECEV NAPREJ, VETOCANIS, 0,6ML",7.99,,Spar,2026-01-02 00:00:00
"AMPULA ZA PSE PROTI KLOPOM IN BOLHAM MAJHNI PSI DO 10KG, VETOCANIS, 1ML",8.29,,Spar,2026-01-02 00:00:00
"AMPULA ZA PSE PROTI KLOPOM IN BOLHAM ZA SREDNJE VELIKE PSE 10-20KG, VETOCANIS, 2ML",8.99,,Spar,2026-01-02 00:00:00
"AMPULA ZA PSE PROTI KLOPOM IN BOLHAM ZA VELIKE PSE NAD 20KG, VETOCANIS, 4ML",9.99,,Spar,2026-01-02 00:00:00
ananas-sladek,2.99,,Tus,2026-01-02 00:00:00
"ANANAS, 1KG",1.89,,Spar,2026-01-02 00:00:00
"ANANASOV KOMPOT KOLUTI, NATURETA, 820G",4.48,,Spar,2026-01-02 00:00:00
"ANANASOV KOMPOT KOŠČKI, DEL MONTE, 435G",2.36,,Spar,2026-01-02 00:00:00
"ANANASOV KOMPOT REZINE, DEL MONTE, 560G",3.48,,Spar,2026-01-02 00:00:00
"ANANASOV KOMPOT, KOŠČKI, DEL MONTE, 560 G",3.25,,Spar,2026-01-02 00:00:00
"ANANASOV KOMPOT, KOŠČKI, SPAR, 565G",2.19,,Spar,2026-01-02 00:00:00
"ANANASOV SOK 100%, DEL MONTE, 1L",2.82,,Spar,2026-01-02 00:00:00
"ANANASOV SOK, S-BUDGET, 1L",1.99,,Spar,2026-01-02 00:00:00
angel-viseci-bozicni-rdec-13x11-cm,2,,Tus,2026-01-02 00:00:00
"ANTI-AGE DNEVNA KREMA ZA OBRAZ Q10 ORHIDEJA, ALTERRA, 50ML",3.99,,Spar,2026-01-02 00:00:00
"ANTI-AGE KREMA ZA OBRAZ, CVETKA, 50ML",18.69,,Spar,2026-01-02 00:00:00
"ANTI-AGE KREMA ZA OKROG OČI Q10 ORHIDEJA, ALTERRA, 15ML",3.99,,Spar,2026-01-02 00:00:00
"ANTI-AGE NOČNA KREMA ZA OBRAZ Q10 ORHIDEJA, ZA ZRELO IN ZAHTEVNO KOŽO, ALTERRA, 50ML",3.99,,Spar,2026-01-02 00:00:00
"ANTI-AGE SERUM ZA OBRAZ, CVETKA, 15ML",17.39,,Spar,2026-01-02 00:00:00
"ANTIBAKTERIJSKA USTNA VODA TEA TREE, ALKMENE, 500ML",4.49,,Spar,2026-01-02 00:00:00
"ANTIBAKTERIJSKI OSVEŽILNI  ROBČKI, SENZATE 20/1",1.69,,Spar,2026-01-02 00:00:00
"ANTIBAKTERIJSKO RAZPRŠILO ZA ROKE 48, 65% ALKOHOLA, 50ML",2.69,,Spar,2026-01-02 00:00:00
"ANTIFRIZ KONCENTRAT -80 °C, G12, KEMIKAL, 1L",4.99,,Spar,2026-01-02 00:00:00
antiperspirant-48-rollon-fresh-zenski-50-ml,3.99,,Tus,2026-01-02 00:00:00
antiperspirant-dove-eucalyptus--mint-sprej-150-ml,4.39,,Tus,2026-01-02 00:00:00
antiperspirant-dove-fresh-cucumber-v-stiku-50-ml,5.49,,Tus,2026-01-02 00:00:00
antiperspirant-dove-invisible-dry-v-stiku-50-ml,5.49,,Tus,2026-01-02 00:00:00
antiperspirant-dove-original-v-stiku-50-ml,5.49,,Tus,2026-01-02 00:00:00
antiperspirant-dove-peach--white-blossom-sprej-150-ml,4.39,,Tus,2026-01-02 00:00:00
antiperspirant-dove-sprej-sandalwood-moski-150-ml,5.49,,Tus,2026-01-02 00:00:00
"ANTONOVA KLOBASA S SIROM, MESO KAMNIK, 360G",5.99,,Spar,2026-01-02 00:00:00
"APARAT ZA ČAJ IN GRELNIK VODE PC-TK1165, PROFI COOK, 1/1",59.9,,Spar,2026-01-02 00:00:00
"APARAT ZA MLETJE MESA, PROPOWER, MFW67440, BOSCH",189,,Spar,2026-01-02 00:00:00
"APARAT ZA PEKO VAFLJEV CLATRONIC WA3492, 1000 W",32.9,,Spar,2026-01-02 00:00:00
"APARAT ZA PRIPRAVO SLADOLEDA NC302EU, NINJA CREAMI",259,,Spar,2026-01-02 00:00:00
"APARAT ZA SLADOLED NC300EU, NINJA CREAMI, ICE CREAM MAKER",259,,Spar,2026-01-02 00:00:00
"APARAT ZA VAKUUMIRANJE, SIMPEX",44.9,,Spar,2026-01-02 00:00:00
"APERITIV  APEROL 11%ALK., 1L",19.69,,Spar,2026-01-02 00:00:00
"APERITIV APEROL 11%ALK., 0,7L",17.59,,Spar,2026-01-02 00:00:00
"APERITIV APEROL SPRITZ, 3X0,2L",10.99,,Spar,2026-01-02 00:00:00
"APERITIV CAMPARI BITTER 25%ALK., 0,70L",21.49,,Spar,2026-01-02 00:00:00
"APERITIV CHANDON GARDEN SPRITZ, 0,75L",20.98,,Spar,2026-01-02 00:00:00
"APERITIV CHANDON GARDEN SPRITZ, 187ML",4.99,,Spar,2026-01-02 00:00:00
"APERITIV ESTIVO 11% ALK., 0,7L",3.25,,Spar,2026-01-02 00:00:00
apisirup-140-ml,8.35,,Tus,2026-01-02 00:00:00
"APISIRUP, MEDEX, 140ML",8.35,,Spar,2026-01-02 00:00:00
aptamil-1-mleko-800g,21.99,,Tus,2026-01-02 00:00:00
aptamil-3-mleko-800g,21.99,,Tus,2026-01-02 00:00:00
"AQUA GEL KREMA BEAUTIFUL SKIN, AFRODITA, 50ML",8.59,,Spar,2026-01-02 00:00:00
aranzma-zalni-vestina-s-solarno-sveco-aurora,26.49,,Tus,2026-01-02 00:00:00
arasidi-kellys-125-g-,2.09,,Tus,2026-01-02 00:00:00
arasidi-kellys-500-g-,6.29,,Tus,2026-01-02 00:00:00
arasidi-ltje-peceni-v-pecici-180-g,3.89,,Tus,2026-01-02 00:00:00
arasidi-ltje-prazeni-in-soljeni-450-g,5.19,,Tus,2026-01-02 00:00:00
arasidi-ltje-prazeni-in-soljeni-v-plocevinki-180-g,3.09,,Tus,2026-01-02 00:00:00
arasidi-ltje-pur-snack-nesoljeni-200g,3.29,,Tus,2026-01-02 00:00:00
arasidi-marjan-voce-prazeni-nesoljeni-500-g,2.59,,Tus,2026-01-02 00:00:00
arasidi-marjan-voce-prazeni-soljeni-500-g,4.19,,Tus,2026-01-02 00:00:00
arasidi-natura-lusceni-peceni-neslani-200g,1.99,,Tus,2026-01-02 00:00:00
arasidi-odlicno-prazeni-in-soljeni-200-g,2.19,,Tus,2026-01-02 00:00:00
arasidi-tus-prazeni-neolusceni-250-g,1.29,,Tus,2026-01-02 00:00:00
arasidi-tus-prazeni-neolusceni-500-g,2.49,,Tus,2026-01-02 00:00:00
arasidi-tus-s-hrustljavo-oblogo-z-okusom-paprike-150-g,1.19,,Tus,2026-01-02 00:00:00
arasidi-tus-slani-prazeni-1-kg,4.79,,Tus,2026-01-02 00:00:00
arasidi-tus-slani-prazeni-250-g,1.29,,Tus,2026-01-02 00:00:00
arasidi-tus-slani-prazeni-500-g,2.39,,Tus,2026-01-02 00:00:00
arasidovo-maslo-go-on-100-kremno-500g,5.89,,Tus,2026-01-02 00:00:00
"ARAŠIDI OBLITI S ČOKOLADO CHOCO NUTS XXL, S-BUDGET, 400G",3.19,,Spar,2026-01-02 00:00:00
"ARAŠIDI PEČENI V PEČICI, ÜLTJE, 180G",3.69,,Spar,2026-01-02 00:00:00
"ARAŠIDI PRAŽENI IN NESOLJENI PUR, ÜLTJE, 200G",2.78,,Spar,2026-01-02 00:00:00
"ARAŠIDI PRAŽENI IN NESOLJENI, ÜLTJE, 200G",2.49,,Spar,2026-01-02 00:00:00
"ARAŠIDI PRAŽENI IN SOLJENI, KELLY´S, 225G",2.99,,Spar,2026-01-02 00:00:00
"ARAŠIDI PRAŽENI IN SOLJENI, ODLIČNO, 200G",1.78,,Spar,2026-01-02 00:00:00
"ARAŠIDI PRAŽENI IN SOLJENI, ODLIČNO, 500G",3.56,,Spar,2026-01-02 00:00:00
"ARAŠIDI PRAŽENI IN SOLJENI, ÜLTJE, 450G",4.99,,Spar,2026-01-02 00:00:00
"ARAŠIDI PRAŽENI, NESOLJENI, SPAR, 200G",0.95,,Spar,2026-01-02 00:00:00
"ARAŠIDI S ČILIJEM, ODLIČNO, 200G",2.49,,Spar,2026-01-02 00:00:00
"ARAŠIDI SUHO PRAŽENI SOLJENI, ODLIČNO, 200G",1.79,,Spar,2026-01-02 00:00:00
"ARAŠIDI V BBQ PIKANTNEM TESTU NIC NAC´S, LORENZ, 110G",2.69,,Spar,2026-01-02 00:00:00
"ARAŠIDI V MLEČNI ČOKOLADI S SLANO KARAMELO, CRISPIES, TETA FRIDA, 80G",3.59,,Spar,2026-01-02 00:00:00
"ARAŠIDI V PIKANTNEM TESTU NIC NAC´S, LORENZ, 125G",2.69,,Spar,2026-01-02 00:00:00
"ARAŠIDI V PIKANTNEM TESTU NIC NAC´S, LORENZ, 3X125G, XXL",5.16,,Spar,2026-01-02 00:00:00
"ARAŠIDI V PIKANTNEM TESTU Z OKUSOM NACHO SIRA, NIC NAC´S, LORENZ, 110G",2.68,,Spar,2026-01-02 00:00:00
"ARAŠIDI V TESTU Z OKUSOM ČILIJA, SPAR, 150G",1.49,,Spar,2026-01-02 00:00:00
"ARAŠIDI V TESTU Z OKUSOM PAPRIKE, SPAR, 150G",1.49,,Spar,2026-01-02 00:00:00
"ARAŠIDI WASABI, LORENZ, 100G",2.75,,Spar,2026-01-02 00:00:00
"ARAŠIDI WASABI, SPAR, 150G",1.49,,Spar,2026-01-02 00:00:00
"ARAŠIDI Z MORSKO SOLJO, MOGYI, 130G",1.59,,Spar,2026-01-02 00:00:00
"ARAŠIDI, PRAŽENI IN SOLJENI, KELLY´S, 125G",1.99,,Spar,2026-01-02 00:00:00
"ARAŠIDI, PRAŽENI IN SOLJENI, ÜLTJE, 180G",2.99,,Spar,2026-01-02 00:00:00
"ARAŠIDOV KREMNI NAMAZ, WHOLE EARTH, 340G",4.69,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ CREAMY, NATURE´S FINEST, 1KG",8.59,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ KREMNI, ODLIČNO, 300G",3.78,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ KREMNI, SANTE, 350G",4.39,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ S KOŠČKI ARAŠIDOV CRUNCHY, ROK´S, 300G",5.38,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ S KOŠČKI ARAŠIDOV, GO ON, 500G",5.89,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ S KOŠČKI ARAŠIDOV, POLLEO SPORT, 1KG",11.98,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ S KOŠČKI ARAŠIDOV, PROTEINI.SI, 1KG",9.99,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ S KOŠČKI ARAŠIDOV, SANTE, 350G",4.49,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ S KOŠČKI ARAŠIDOV, SPAR, 350G",1.89,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ S KOŠČKI ARAŠIDOV, VGO, 500G",5.69,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ S KOŠČKI ARAŠIDOV, WHOLE EARTH, 340 G",4.69,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ S KOŠČKI, LINO LADA, 350G",4.38,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ, KREMNI, SPAR, 350G",1.89,,Spar,2026-01-02 00:00:00
"ARAŠIDOV NAMAZ, ROK´S, 300G",5.38,,Spar,2026-01-02 00:00:00
"ARAŠIDOVA PLOŠČICA HIGH PROTEIN, SPAR, 3X30G",1.19,,Spar,2026-01-02 00:00:00
"ARAŠIDOVO OLJE, RAFINIRANO, ZVEZDA, TOVARNA OLJA GEA, 1 L",4.69,,Spar,2026-01-02 00:00:00
"ARAŠIDOVO OLJE, SHAN SHI, 250 ML",5.19,,Spar,2026-01-02 00:00:00
arborio-riz-scotti-1-kg,5.34,,Tus,2026-01-02 00:00:00
"ARGENTINSKI OSLIČ FILE, SPAR, 900G",8.99,,Spar,2026-01-02 00:00:00
"ARGENTINSKI OSLIČ, PANIRAN FILE, SPAR, 1KG",7.98,,Spar,2026-01-02 00:00:00
"ARGENTINSKI STEAK, Z´DEŽELE, 300G",11.59,,Spar,2026-01-02 00:00:00
"ARGETINSKI OSLIČ BREZ GLAVE, S-BUDGET, 1KG",4.55,,Spar,2026-01-02 00:00:00
argetinski-oslic-file-700g-neto-650g,6.49,,Tus,2026-01-02 00:00:00
ARIEL KAPSULE COLOR 12 KOS,11.99,,Spar,2026-01-02 00:00:00
ARIEL KAPSULE COLOR 60 KOS,39.29,,Spar,2026-01-02 00:00:00
"ARIEL KAPSULE COLOR, 30/1",22.29,,Spar,2026-01-02 00:00:00
"ARIEL KAPSULE EXTRA STAIN REMOVAL, 26/1",22.29,,Spar,2026-01-02 00:00:00
ARIEL KAPSULE MOUNTAIN SPRING 70 KOS,45.99,,Spar,2026-01-02 00:00:00
"ARIEL KAPSULE MOUNTAIN SPRING, 30/1",22.29,,Spar,2026-01-02 00:00:00
"ARIEL KAPSULE MOUNTAIN SPRING, 60/1",39.29,,Spar,2026-01-02 00:00:00
"ARIEL PRAH COLOR, 40 PRANJ, 2,2KG",22.29,,Spar,2026-01-02 00:00:00
"ARIEL PRAH COLOR, 50 PRANJ, 2,75KG",16.79,,Spar,2026-01-02 00:00:00
"ARIEL PRAH COLOR, 63 PRANJ, 3,465KG",31.39,,Spar,2026-01-02 00:00:00
"ARIEL PRAH MOUNTAIN SPR 63 PRANJ, 3,465KG",31.39,,Spar,2026-01-02 00:00:00
"ARIEL PRAH MOUNTAIN SPRING, 50 PRANJ, 2,75KG",16.79,,Spar,2026-01-02 00:00:00
"ARIEL PRAŠEK COLOR 80 PRANJ 4,4KG",39.29,,Spar,2026-01-02 00:00:00
"ARIEL PRAŠEK MOUNTAIN SPRING 80 PRANJ 4,4KG",39.29,,Spar,2026-01-02 00:00:00
"ARIEL TEKOCI FRESH AIR 30 PRANJ/1,35L",22.29,,Spar,2026-01-02 00:00:00
"AROMA DIFUZOR POMARANČA IN NEROLI, GLADE, 3/1",7.55,,Spar,2026-01-02 00:00:00
"AROMA MANDELJ, DR.OETKER, 38ML",1.79,,Spar,2026-01-02 00:00:00
"AROMA POMARANČA, DR.OETKER, 38ML",1.79,,Spar,2026-01-02 00:00:00
"AROMA RUM, DR. OETKER, 38ML",1.79,,Spar,2026-01-02 00:00:00
"AROMA VANILIJA, DR. OETKER, 38ML",1.83,,Spar,2026-01-02 00:00:00
aroma-droetker-pomaranca-38-ml,2.29,,Tus,2026-01-02 00:00:00
aroma-etol-marelica-10ml,2.29,,Tus,2026-01-02 00:00:00
"AROMATIČNA PENEČA KOPEL MANDELJ, KNEIPP, 400ML",4.99,,Spar,2026-01-02 00:00:00
"AROMATIČNA ZAČIMBNA MEŠANICA KUHANO VINO, KOTÁNYI, 35G",0.88,,Spar,2026-01-02 00:00:00
"AROMATIČNI PIŠKOTI BREZ ADITIVOV, PEKARSTVO TRILER, 400G",5.99,,Spar,2026-01-02 00:00:00
"AROMATIZIRAN ALKOHOLNI KIS ZA VLAGANJE, SPAR, 3L",2.29,,Spar,2026-01-02 00:00:00
"AROMATIZIRAN ALKOHOLNI KIS, MATEJEV, 3L",4.19,,Spar,2026-01-02 00:00:00
"AROMATIZIRAN COCKTAIL NA OSNOVI VINA, SPRITZ BITTERORANGE, KÄFER, 0,75L",4.99,,Spar,2026-01-02 00:00:00
"AROMATIZIRAN COCKTAIL NA OSNOVI VINA, SPRITZ LIMONCELLO, KÄFER, 0,75L",4.99,,Spar,2026-01-02 00:00:00
"AROMATIZIRANA PENEČA PIJAČA, PASSION FRUIT MINI, DIVA COSMOPOLITAN, 0,2L",2.29,,Spar,2026-01-02 00:00:00
"AROMATIZIRANA PENEČA PIJAČA, PEACH, MINI, DIVA ORIGINAL, 0,2L",2.29,,Spar,2026-01-02 00:00:00
"AROMATIZIRANA PIJAČA BEZGOV CVET IN LIMETA HUGO, KÄFER, 0,75L",4.08,,Spar,2026-01-02 00:00:00
"AROMATIZIRANA PIJAČA NA OSNOVI VINA 24K GOLD EDITION, BLUE NUN, 0,75L",14.19,,Spar,2026-01-02 00:00:00
"AROMATIZIRANA PIJAČA NA OSNOVI VINA S 23 KARATNIM ZLATOM, PURELY GOLD ROSÉ, 0,75L",17.99,,Spar,2026-01-02 00:00:00
"AROMATIZIRANA PIJAČA NA OSNOVI VINA S 23 KARATNIM ZLATOM, PURELY GOLD, 0,75L",17.99,,Spar,2026-01-02 00:00:00
"AROMATIZIRANA PIJAČA NA OSNOVI VINA Z ZLATIMI LISTIČI 24K ROSE, BLUE NUN, 0,75L",13.98,,Spar,2026-01-02 00:00:00
"AROMATIZIRANA PIJAČA NA OSNOVI VINA, J.P. CHENET FASHION ČRNI RIBEZ, 0,25L",2.49,,Spar,2026-01-02 00:00:00
"AROMATIZIRANA PIJAČA RDEČA POMARANČA FRITZZ, GORIŠKA BRDA, 0,75L",5.99,,Spar,2026-01-02 00:00:00
"AROMATIZIRANI ALKOHOLNI KIS 9%, NATURETA, 1L",1.98,,Spar,2026-01-02 00:00:00
"AROMATIZIRANI ALKOHOLNI KIS 9%, RENŠKI HRAM, 5L",8.29,,Spar,2026-01-02 00:00:00
"AROMATIZIRANI ALKOHOLNI KIS ZA VLAGANJE 9%, RENŠKI HRAM, 3L",5.28,,Spar,2026-01-02 00:00:00
"AROMATIZIRANI ALKOHOLNI KIS ZA VLAGANJE, RENŠKI HRAM, 1L",2.08,,Spar,2026-01-02 00:00:00
"AROMATIZIRANI ALKOHOLNI KIS ZA VLAGANJE, SPAR, 1L",1.23,,Spar,2026-01-02 00:00:00
"AROMATIZIRANI SADNI ČAJ BRUSNICA, SPAR, 20/1, 44G",0.89,,Spar,2026-01-02 00:00:00
"AROMATIZIRANI SADNI ČAJ Z OKUSOM MARELICE IN MEDU GREEK APRICOT 20 F.V., TEEKANNE, 45G",2.59,,Spar,2026-01-02 00:00:00
"AROMATIZIRANI ZELIŠČNO SADNI ČAJ, KOPRIVA Z OKUSOM MANGA, LOYD, 20/1, 30G",1.78,,Spar,2026-01-02 00:00:00
"AROMATIZIRANI ZELIŠČNO SADNI ČAJ, MELISA Z OKUSOM POMARANČE, LOYD, 20/1, 40G",1.19,,Spar,2026-01-02 00:00:00
"AROMATIZIRANO VINO TERANOV LIKER, VINAKRAS, 1L",11.59,,Spar,2026-01-02 00:00:00
articoke-natureta-290-g-,3.99,,Tus,2026-01-02 00:00:00
articoke-ponti-v-omaki-poper-in-limona-300g,3.59,,Tus,2026-01-02 00:00:00
"ARTIČOKE PEČENE NA ŽARU IN MARINIRANE V OLJU, NOTHING BUT, NATURETA, 200G",4.19,,Spar,2026-01-02 00:00:00
"ARTIČOKE S PECLJEM S.A.TOS, 580ML",6.58,,Spar,2026-01-02 00:00:00
"ARTIČOKE S-BUDGET, 280G",1.06,,Spar,2026-01-02 00:00:00
"ARTIČOKE V KISU, NATURETA, 290G",3.48,,Spar,2026-01-02 00:00:00
"ARTIČOKE V OLJČNEM OLJU, DESPAR PREMIUM, 280G",4.89,,Spar,2026-01-02 00:00:00
"ARTIČOKE V OMAKI IZ POPRA IN LIMONE ZERO OLIO, PONTI, 300G",5.38,,Spar,2026-01-02 00:00:00
"ARTIČOKE V SONČNIČNEM OLJU, DESPAR PREMIUM, 280G",3.19,,Spar,2026-01-02 00:00:00
"AŠIČEV DOMAČI JABOLČNI KIS, SAMOSTAN STIČNA, 1L",3.18,,Spar,2026-01-02 00:00:00
"ATLANTSKI LOSOS DIMLJEN, V REZINAH, SPAR, 100G",3.39,,Spar,2026-01-02 00:00:00
"ATLANTSKI LOSOS FILE, OLUSKAN, 1KG",24.99,,Spar,2026-01-02 00:00:00
"ATLANTSKI LOSOS KOSI, sveže, 1kg",19.99,,Spar,2026-01-02 00:00:00
"ATLANTSKI LOSOS KOTLET, SUNFIMAR, 1KG",28.9,,Spar,2026-01-02 00:00:00
autan-botanicals-losjon-100-ml,7.59,,Tus,2026-01-02 00:00:00
avokado,1.95,,Tus,2026-01-02 00:00:00
"AVOKADO KOŠČKI, SABOR VERDE, 150G",2.99,,Spar,2026-01-02 00:00:00
"AVOKADO READY TO EAT, PURO GUSTO, 370G",2.49,,Spar,2026-01-02 00:00:00
"AVOKADO V KOŠČKIH, SABOR VERDE, 150G",2.99,,Spar,2026-01-02 00:00:00
avokado-bio-pakiran,3.49,,Tus,2026-01-02 00:00:00
"Avokado, cena za kos",1.59,,Mercator,2026-01-02 00:00:00
"AVOKADO, PREDZORJEN, 1/1",1.49,,Spar,2026-01-02 00:00:00
"AVOKADO, S-BUDGET, 700G",2.49,,Spar,2026-01-02 00:00:00
"AVOKADOVO OLJE V SPREJU, FIT AKADEMIJA, BAM, 200ML",7.47,,Spar,2026-01-02 00:00:00
"AVTO CESTNI NA DALJINSKO VODENJE, R/C CONTROL, 1/1",18,,Spar,2026-01-02 00:00:00
"AVTOSEDEŽ I-SIZE 125-150 CM LIBRA GRAY 49386,FREEON",19.99,,Spar,2026-01-02 00:00:00
"AVTOŠAMPON SONAX, 2L, XXL",8.99,,Spar,2026-01-02 00:00:00
"AZIJSKI MIX, O´PLANT, 400G",3.68,,Spar,2026-01-02 00:00:00
babicin-kolac-z-vanilijo-350g,3.39,,Tus,2026-01-02 00:00:00
"BABIČIN ČAJ, 1001 CVET, 20/1, 50G",2.69,,Spar,2026-01-02 00:00:00
"Babičin pisani kruh, Pekarna Grosuplje, 400 g",2.99,,Mercator,2026-01-02 00:00:00
"BABY BORN DOJENČEK LITTLE BABY BOY LUCAS 36CM 834602, ZAPF",49.9,,Spar,2026-01-02 00:00:00
"BABY BORN DOJENČEK LITTLE BABY GIRL LENA  36CM 834596, ZAPF",49.9,,Spar,2026-01-02 00:00:00
"BABY KOPEL GOAT MILK PROTEIN, VIOLETA DOUBLE CARE, 400ML",5.17,,Spar,2026-01-02 00:00:00
"BABY KORENJE, ZELO FINO, SPAR, 400G",1.39,,Spar,2026-01-02 00:00:00
"BABY KORUZNI STORŽKI V SLADKO KISLEM NALIVU, SPAR, 340G",1.39,,Spar,2026-01-02 00:00:00
"BABY PIŠKOTI SPAR, 200G",1.35,,Spar,2026-01-02 00:00:00
"BABY SPOZNAJ ŽIVALI, Z INTERAKTIVNIM SVINČNIKOM CAROTINA, LISCIANI",9.99,,Spar,2026-01-02 00:00:00
"BABY ŠAMPON GOAT MILK PROTEIN, VIOLETA DOUBLE CARE, 400ML",5.17,,Spar,2026-01-02 00:00:00
baby-korenje-natureta-450-g-zamrznjeno,1.99,,Tus,2026-01-02 00:00:00
BABYLISS SUŠILNIK LAS D215DE,39.9,,Spar,2026-01-02 00:00:00
badel-prima-brand-alk35-vol-01-l,2.09,,Tus,2026-01-02 00:00:00
"BAGEL BREZ GLUTENA, BALVITEN, 2X85G",3.49,,Spar,2026-01-02 00:00:00
"BAGETA BREZ GLUTENA, SCHÄR, 175G",2.69,,Spar,2026-01-02 00:00:00
"BAGETA S ČESNOM IN MASLOM SPAR, 175G",1.19,,Spar,2026-01-02 00:00:00
"BAGETA S ČESNOVIM MASLOM, MEGGLE, 160G",1.89,,Spar,2026-01-02 00:00:00
"BAGETA Z ZELIŠČI SPAR, 175G",1.19,,Spar,2026-01-02 00:00:00
"BAGETA Z ZELIŠČNIM IN ČESNOVIM MASLOM, MEGGLE, 160G",1.89,,Spar,2026-01-02 00:00:00
bageta-francoska-mantinga-s-cesnovim-maslom-175-g,1.39,,Tus,2026-01-02 00:00:00
bageta-meggle-s-cesnovim-maslom-160-g,1.89,,Tus,2026-01-02 00:00:00
bageta-premium-bela-250-g,0.73,,Tus,2026-01-02 00:00:00
"BAGETA, BOULANGERIE, 280G",0.44,,Spar,2026-01-02 00:00:00
"BAGETE ZA DOPEKO, S-BUDGET, 2/1, 300G",0.79,,Spar,2026-01-02 00:00:00
"BAGUETTA BELA, SPAR, 250G",0.44,,Spar,2026-01-02 00:00:00
"BAGUETTA S SUHO SALAMO, SPAR TO GO",2.49,,Spar,2026-01-02 00:00:00
"BAKALA NA BELO, CERKVENIK, 1KG",24.99,,Spar,2026-01-02 00:00:00
"BAKALA NAMAZ IZ POLENOVKE, SPAR, 150G",2.99,,Spar,2026-01-02 00:00:00
"BAKALA RIBJI NAMAZ, CERKVENIK, 100G",2.79,,Spar,2026-01-02 00:00:00
"BAKALA S TARTUFI, CERKVENIK, 100G",4.49,,Spar,2026-01-02 00:00:00
"BAKALA Z OLIVAMI UROŠ FAKUČ, SPAR PREMIUM, 130G",4.49,,Spar,2026-01-02 00:00:00
"BAKALA Z OLJČNIM OLJEM, CERKVENIK, 100G",3.89,,Spar,2026-01-02 00:00:00
bakala-na-belo-150-g-,4.59,,Tus,2026-01-02 00:00:00
bakala-na-belo-1kg-al-ponte,20.99,,Tus,2026-01-02 00:00:00
"BAKALAR NA BELO S TARTUFI, BUTIK GURMAN, 100G",3.99,,Spar,2026-01-02 00:00:00
